,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
425,Gujarat,2020,4,Peer-to-peer payments,29967258,116743230330.36209
426,Gujarat,2020,4,Merchant payments,28430460,20844321156.652935
427,Gujarat,2020,4,Recharge & bill payments,18943669,10441981826.080866
428,Gujarat,2020,4,Financial Services,113371,120056733.8865249
429,Gujarat,2020,4,Others,373789,243470065.45681778
430,Gujarat,2020,3,Peer-to-peer payments,23130724,89142122337.25531
431,Gujarat,2020,3,Merchant payments,18338969,12749796641.785404
432,Gujarat,2020,3,Recharge & bill payments,17481357,9820654243.80882
433,Gujarat,2020,3,Financial Services,92278,84723188.62104335
434,Gujarat,2020,3,Others,246851,124456073.24163358
435,Gujarat,2020,1,Peer-to-peer payments,19068093,72393727235.07784
436,Gujarat,2020,1,Recharge & bill payments,15648472,7197595156.690899
437,Gujarat,2020,1,Merchant payments,12191478,7210758662.281933
438,Gujarat,2020,1,Financial Services,50753,27460255.45966168
439,Gujarat,2020,1,Others,367621,165535312.39278784
440,Gujarat,2019,2,Peer-to-peer payments,12547493,41853661230.46585
441,Gujarat,2019,2,Recharge & bill payments,10434449,4651874823.428602
442,Gujarat,2019,2,Merchant payments,5486791,2526448415.3585706
443,Gujarat,2019,2,Financial Services,70502,17349813.389733132
444,Gujarat,2019,2,Others,442607,271280936.6247084
445,Gujarat,2019,4,Peer-to-peer payments,19107911,64477452638.7778
446,Gujarat,2019,4,Recharge & bill payments,12967713,6517891166.722656
447,Gujarat,2019,4,Merchant payments,9964076,5480269119.720948
448,Gujarat,2019,4,Financial Services,63498,20202767.26414788
449,Gujarat,2019,4,Others,444434,194846362.42851496
450,Gujarat,2019,3,Peer-to-peer payments,14529353,49206585462.018684
451,Gujarat,2019,3,Merchant payments,11788077,4211116461.2911887
452,Gujarat,2019,3,Recharge & bill payments,11349625,5768100024.478059
453,Gujarat,2019,3,Financial Services,78609,20507001.233050577
454,Gujarat,2019,3,Others,482985,256386015.24681717
455,Gujarat,2019,1,Peer-to-peer payments,13465044,31231285551.308655
456,Gujarat,2019,1,Recharge & bill payments,8595256,3104251732.6516943
457,Gujarat,2019,1,Merchant payments,2493340,1296376125.1752787
458,Gujarat,2019,1,Financial Services,114539,19581520.569400217
459,Gujarat,2019,1,Others,323272,204585378.77191538
460,Gujarat,2018,2,Recharge & bill payments,4643367,1571880396.377953
461,Gujarat,2018,2,Peer-to-peer payments,2483231,10009680530.386887
462,Gujarat,2018,2,Merchant payments,275503,356984574.1205573
463,Gujarat,2018,2,Financial Services,140704,38598263.22838031
464,Gujarat,2018,2,Others,202928,185541007.527258
465,Gujarat,2018,4,Peer-to-peer payments,6488202,21207285184.780193
466,Gujarat,2018,4,Recharge & bill payments,6138404,2297332323.0815277
467,Gujarat,2018,4,Merchant payments,1656377,1088373316.0580251
468,Gujarat,2018,4,Financial Services,133915,30699273.16507
469,Gujarat,2018,4,Others,316405,207297005.69778407
470,Gujarat,2018,3,Peer-to-peer payments,5287200,15272745137.759302
471,Gujarat,2018,3,Recharge & bill payments,5117168,1938041688.9678535
472,Gujarat,2018,3,Merchant payments,573440,466209496.80151117
473,Gujarat,2018,3,Financial Services,136468,24930605.607339725
474,Gujarat,2018,3,Others,219873,164477497.1394802
475,Gujarat,2018,1,Recharge & bill payments,3691952,878929080.9916563
476,Gujarat,2018,1,Peer-to-peer payments,1738974,6318864759.888066
477,Gujarat,2018,1,Merchant payments,145436,166036667.57089135
478,Gujarat,2018,1,Financial Services,122117,27986679.009713165
479,Gujarat,2018,1,Others,250296,186165067.5737218
480,Madhya Pradesh,2023,2,Merchant payments,479498828,236960764220.0
481,Madhya Pradesh,2023,2,Peer-to-peer payments,294125925,916102516476.0
482,Madhya Pradesh,2023,2,Recharge & bill payments,73584106,48712706741.0
483,Madhya Pradesh,2023,2,Financial Services,248905,289207465.0
484,Madhya Pradesh,2023,2,Others,579296,375754606.0
485,Madhya Pradesh,2023,4,Merchant payments,648920525,304240605817.0
486,Madhya Pradesh,2023,4,Peer-to-peer payments,373769167,1063381622538.0
487,Madhya Pradesh,2023,4,Recharge & bill payments,78674422,58049633385.0
488,Madhya Pradesh,2023,4,Financial Services,394962,494411136.0
489,Madhya Pradesh,2023,4,Others,535537,336607811.0
490,Madhya Pradesh,2023,3,Merchant payments,567760229,255858070965.0
491,Madhya Pradesh,2023,3,Peer-to-peer payments,333209928,929775417818.0
492,Madhya Pradesh,2023,3,Recharge & bill payments,76997837,51434802126.0
493,Madhya Pradesh,2023,3,Financial Services,318662,408838885.0
494,Madhya Pradesh,2023,3,Others,525937,344868455.0
495,Madhya Pradesh,2023,1,Merchant payments,404378350,208281637594.0
496,Madhya Pradesh,2023,1,Peer-to-peer payments,263524301,809388762719.0
497,Madhya Pradesh,2023,1,Recharge & bill payments,65818962,43725957842.0
498,Madhya Pradesh,2023,1,Financial Services,226835,236606773.0
499,Madhya Pradesh,2023,1,Others,618522,393634973.0
500,Madhya Pradesh,2021,2,Peer-to-peer payments,99367521,348935762191.10486
501,Madhya Pradesh,2021,2,Merchant payments,77113464,58839392449.9937
502,Madhya Pradesh,2021,2,Recharge & bill payments,46118636,17230546398.848663
503,Madhya Pradesh,2021,2,Financial Services,188726,177313389.66602695
504,Madhya Pradesh,2021,2,Others,526333,317753606.01156956
505,Madhya Pradesh,2021,4,Merchant payments,197193842,126461098235.02324
506,Madhya Pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.3588
507,Madhya Pradesh,2021,4,Recharge & bill payments,46220966,22492766779.156635
508,Madhya Pradesh,2021,4,Financial Services,247925,246488171.37792647
509,Madhya Pradesh,2021,4,Others,996331,568617375.5894115
510,Madhya Pradesh,2021,3,Merchant payments,138433772,85885669792.43228
511,Madhya Pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.4574
512,Madhya Pradesh,2021,3,Recharge & bill payments,44437315,19025346050.627724
513,Madhya Pradesh,2021,3,Financial Services,174454,180366422.58245987
514,Madhya Pradesh,2021,3,Others,742972,408508699.4365407
515,Madhya Pradesh,2021,1,Merchant payments,84812245,50098244499.50662
516,Madhya Pradesh,2021,1,Peer-to-peer payments,84070625,279938170703.8171
517,Madhya Pradesh,2021,1,Recharge & bill payments,32500681,13060914041.039404
518,Madhya Pradesh,2021,1,Financial Services,169378,161838389.7954778
519,Madhya Pradesh,2021,1,Others,445569,274786748.1299523
520,Madhya Pradesh,2022,2,Merchant payments,287616385,174183397721.35938
521,Madhya Pradesh,2022,2,Peer-to-peer payments,202093283,663180522499.3412
522,Madhya Pradesh,2022,2,Recharge & bill payments,54318983,29125694281.81933
523,Madhya Pradesh,2022,2,Financial Services,157672,153944499.74490312
524,Madhya Pradesh,2022,2,Others,713506,381178326.32090586
525,Madhya Pradesh,2022,4,Merchant payments,492999084,272801597092.4764
526,Madhya Pradesh,2022,4,Peer-to-peer payments,325467851,984255199293.6544
527,Madhya Pradesh,2022,4,Recharge & bill payments,79289399,45143248068.81734
528,Madhya Pradesh,2022,4,Financial Services,286931,278304972.64702964
529,Madhya Pradesh,2022,4,Others,785003,521508120.7286146
530,Madhya Pradesh,2022,3,Merchant payments,391105651,212445928287.3991
531,Madhya Pradesh,2022,3,Peer-to-peer payments,267013695,780650402034.3962
532,Madhya Pradesh,2022,3,Recharge & bill payments,72148870,39132574047.51802
533,Madhya Pradesh,2022,3,Financial Services,240678,236981163.63162854
534,Madhya Pradesh,2022,3,Others,750665,442608716.71893203
535,Madhya Pradesh,2022,1,Merchant payments,237691924,143310226696.7226
536,Madhya Pradesh,2022,1,Peer-to-peer payments,185008444,578201697703.7521
537,Madhya Pradesh,2022,1,Recharge & bill payments,48870314,25437774564.26215
538,Madhya Pradesh,2022,1,Financial Services,222923,219927120.15944034
539,Madhya Pradesh,2022,1,Others,909453,495513514.75128734
540,Madhya Pradesh,2020,2,Peer-to-peer payments,34860958,128184693854.7977
541,Madhya Pradesh,2020,2,Recharge & bill payments,27497528,8904067957.01212
542,Madhya Pradesh,2020,2,Merchant payments,13685723,10666223053.634727
543,Madhya Pradesh,2020,2,Financial Services,80988,62073621.44351514
544,Madhya Pradesh,2020,2,Others,215376,104956802.17437972
545,Madhya Pradesh,2020,4,Peer-to-peer payments,67972167,235584201864.22342
546,Madhya Pradesh,2020,4,Merchant payments,57707471,37315576877.14569
547,Madhya Pradesh,2020,4,Recharge & bill payments,27335834,10977774483.325565
548,Madhya Pradesh,2020,4,Financial Services,149532,132590450.07074244
549,Madhya Pradesh,2020,4,Others,487537,264996097.6059612
550,Madhya Pradesh,2020,3,Peer-to-peer payments,50871564,174978985034.2865
551,Madhya Pradesh,2020,3,Merchant payments,31879804,20621273981.65966
552,Madhya Pradesh,2020,3,Recharge & bill payments,25380467,9834190567.205517
553,Madhya Pradesh,2020,3,Financial Services,131725,122971108.07060198
554,Madhya Pradesh,2020,3,Others,316321,144259293.31583393
555,Madhya Pradesh,2020,1,Peer-to-peer payments,34540722,110325991607.38477
556,Madhya Pradesh,2020,1,Merchant payments,24618074,9898242848.25793
557,Madhya Pradesh,2020,1,Recharge & bill payments,19788516,6311610609.846225
558,Madhya Pradesh,2020,1,Financial Services,68055,30645714.401902914
559,Madhya Pradesh,2020,1,Others,351379,170790656.30339786
560,Madhya Pradesh,2019,2,Peer-to-peer payments,20868744,61758841793.87666
561,Madhya Pradesh,2019,2,Recharge & bill payments,12044969,3571897178.303101
562,Madhya Pradesh,2019,2,Merchant payments,7331352,2671155681.449155
563,Madhya Pradesh,2019,2,Financial Services,149197,18869661.513485767
564,Madhya Pradesh,2019,2,Others,451751,313802065.4154737
565,Madhya Pradesh,2019,4,Peer-to-peer payments,32083162,92064471161.9892
566,Madhya Pradesh,2019,4,Merchant payments,19447707,7304157801.612935
567,Madhya Pradesh,2019,4,Recharge & bill payments,16081734,5104821720.999016
568,Madhya Pradesh,2019,4,Financial Services,127116,24020060.932133198
569,Madhya Pradesh,2019,4,Others,392270,190456045.32494444
570,Madhya Pradesh,2019,3,Peer-to-peer payments,22631038,67648107703.0357
571,Madhya Pradesh,2019,3,Merchant payments,17163551,5147459307.101742
572,Madhya Pradesh,2019,3,Recharge & bill payments,13156616,4576521609.460834
573,Madhya Pradesh,2019,3,Financial Services,192821,25654168.60092132
574,Madhya Pradesh,2019,3,Others,466385,278578703.0441117
575,Madhya Pradesh,2019,1,Peer-to-peer payments,23708825,44114206183.09186
576,Madhya Pradesh,2019,1,Recharge & bill payments,9966905,2423593841.716142
577,Madhya Pradesh,2019,1,Merchant payments,3018928,1263699222.3501081
578,Madhya Pradesh,2019,1,Financial Services,290838,28901169.292499043
579,Madhya Pradesh,2019,1,Others,315553,239879105.5972368
580,Madhya Pradesh,2018,2,Recharge & bill payments,5324535,1132090445.8903365
581,Madhya Pradesh,2018,2,Peer-to-peer payments,4269392,14155603482.492638
582,Madhya Pradesh,2018,2,Merchant payments,397135,339308203.1707404
583,Madhya Pradesh,2018,2,Financial Services,305553,53860331.805742756
584,Madhya Pradesh,2018,2,Others,264797,243218603.31985626
585,Madhya Pradesh,2018,4,Peer-to-peer payments,11456555,30897348664.90544
586,Madhya Pradesh,2018,4,Recharge & bill payments,7273502,1669345516.941368
587,Madhya Pradesh,2018,4,Merchant payments,2056426,1036249753.9278035
588,Madhya Pradesh,2018,4,Financial Services,313540,43367243.154430926
589,Madhya Pradesh,2018,4,Others,297532,259296894.03827757
590,Madhya Pradesh,2018,3,Peer-to-peer payments,9988509,22057686208.544342
591,Madhya Pradesh,2018,3,Recharge & bill payments,5733261,1367773856.6756551
592,Madhya Pradesh,2018,3,Merchant payments,784995,465390819.59013355
593,Madhya Pradesh,2018,3,Financial Services,359440,46120458.63885434
594,Madhya Pradesh,2018,3,Others,260780,212770861.22341695
595,Madhya Pradesh,2018,1,Recharge & bill payments,4404190,667057311.4560372
596,Madhya Pradesh,2018,1,Peer-to-peer payments,2848290,7590790588.551903
597,Madhya Pradesh,2018,1,Financial Services,230519,43374288.98373023
598,Madhya Pradesh,2018,1,Merchant payments,196394,170119673.71275404
599,Madhya Pradesh,2018,1,Others,346002,210261540.7414958
600,Dadra and Nagar Haveli and Daman and Diu,2023,2,Merchant payments,8331573,3135694669.0
601,Dadra and Nagar Haveli and Daman and Diu,2023,2,Peer-to-peer payments,3962990,9804533561.0
602,Dadra and Nagar Haveli and Daman and Diu,2023,2,Recharge & bill payments,1046280,800283519.0
603,Dadra and Nagar Haveli and Daman and Diu,2023,2,Financial Services,3985,4431276.0
604,Dadra and Nagar Haveli and Daman and Diu,2023,2,Others,12287,5595163.0
605,Dadra and Nagar Haveli and Daman and Diu,2023,4,Merchant payments,11765508,4318758826.0
606,Dadra and Nagar Haveli and Daman and Diu,2023,4,Peer-to-peer payments,5347152,12234383845.0
607,Dadra and Nagar Haveli and Daman and Diu,2023,4,Recharge & bill payments,1169931,991997355.0
608,Dadra and Nagar Haveli and Daman and Diu,2023,4,Financial Services,5597,7765262.0
609,Dadra and Nagar Haveli and Daman and Diu,2023,4,Others,14185,5154679.0
610,Dadra and Nagar Haveli and Daman and Diu,2023,3,Merchant payments,9582597,3564710651.0
611,Dadra and Nagar Haveli and Daman and Diu,2023,3,Peer-to-peer payments,4630867,10642329946.0
612,Dadra and Nagar Haveli and Daman and Diu,2023,3,Recharge & bill payments,1139193,878917740.0
613,Dadra and Nagar Haveli and Daman and Diu,2023,3,Financial Services,5572,5268269.0
614,Dadra and Nagar Haveli and Daman and Diu,2023,3,Others,12099,4839857.0
615,Dadra and Nagar Haveli and Daman and Diu,2023,1,Merchant payments,7184933,2778820380.0
616,Dadra and Nagar Haveli and Daman and Diu,2023,1,Peer-to-peer payments,3623830,9079653826.0
617,Dadra and Nagar Haveli and Daman and Diu,2023,1,Recharge & bill payments,979503,746971431.0
618,Dadra and Nagar Haveli and Daman and Diu,2023,1,Financial Services,3546,2855684.0
619,Dadra and Nagar Haveli and Daman and Diu,2023,1,Others,12173,5789879.0
620,Dadra and Nagar Haveli and Daman and Diu,2021,2,Peer-to-peer payments,843550,2512913026.4279447
621,Dadra and Nagar Haveli and Daman and Diu,2021,2,Merchant payments,802899,430487473.930562
622,Dadra and Nagar Haveli and Daman and Diu,2021,2,Recharge & bill payments,471136,208762964.0120024
623,Dadra and Nagar Haveli and Daman and Diu,2021,2,Financial Services,1826,1763792.6506419359
624,Dadra and Nagar Haveli and Daman and Diu,2021,2,Others,5672,3741204.3977531465
625,Dadra and Nagar Haveli and Daman and Diu,2021,4,Merchant payments,2013673,1058989463.1650428
626,Dadra and Nagar Haveli and Daman and Diu,2021,4,Peer-to-peer payments,1577168,4202291071.7106133
627,Dadra and Nagar Haveli and Daman and Diu,2021,4,Recharge & bill payments,551618,294991582.16815025
628,Dadra and Nagar Haveli and Daman and Diu,2021,4,Financial Services,2909,3159306.4175118254
629,Dadra and Nagar Haveli and Daman and Diu,2021,4,Others,11717,6407962.869342193
630,Dadra and Nagar Haveli and Daman and Diu,2021,3,Merchant payments,1312241,706774071.9381688
631,Dadra and Nagar Haveli and Daman and Diu,2021,3,Peer-to-peer payments,1262732,3339347400.0643554
632,Dadra and Nagar Haveli and Daman and Diu,2021,3,Recharge & bill payments,544322,253199754.8745275
633,Dadra and Nagar Haveli and Daman and Diu,2021,3,Financial Services,2065,2252116.636459231
634,Dadra and Nagar Haveli and Daman and Diu,2021,3,Others,8110,4365759.277996017
635,Dadra and Nagar Haveli and Daman and Diu,2021,1,Peer-to-peer payments,768921,2379220756.2230163
636,Dadra and Nagar Haveli and Daman and Diu,2021,1,Merchant payments,705821,367522132.38063604
637,Dadra and Nagar Haveli and Daman and Diu,2021,1,Recharge & bill payments,442926,213177144.73200977
638,Dadra and Nagar Haveli and Daman and Diu,2021,1,Financial Services,2243,1930008.9716834244
639,Dadra and Nagar Haveli and Daman and Diu,2021,1,Others,5333,3782868.8861592514
640,Dadra and Nagar Haveli and Daman and Diu,2022,2,Merchant payments,3346697,1536859131.3374817
641,Dadra and Nagar Haveli and Daman and Diu,2022,2,Peer-to-peer payments,1861799,5078832140.606572
642,Dadra and Nagar Haveli and Daman and Diu,2022,2,Recharge & bill payments,539562,372921225.4254243
643,Dadra and Nagar Haveli and Daman and Diu,2022,2,Financial Services,1849,2131607.7226029015
644,Dadra and Nagar Haveli and Daman and Diu,2022,2,Others,9864,4415675.718757721
645,Dadra and Nagar Haveli and Daman and Diu,2022,4,Merchant payments,4415771,1889046056.1988354
646,Dadra and Nagar Haveli and Daman and Diu,2022,4,Peer-to-peer payments,2215052,5737539058.403507
647,Dadra and Nagar Haveli and Daman and Diu,2022,4,Recharge & bill payments,548795,426040023.1105018
648,Dadra and Nagar Haveli and Daman and Diu,2022,4,Financial Services,2495,3169199.262533775
649,Dadra and Nagar Haveli and Daman and Diu,2022,4,Others,7472,3846409.1057498828
650,Dadra and Nagar Haveli and Daman and Diu,2022,3,Merchant payments,3777156,1705567002.0586467
651,Dadra and Nagar Haveli and Daman and Diu,2022,3,Peer-to-peer payments,2086741,5382949597.510585
652,Dadra and Nagar Haveli and Daman and Diu,2022,3,Recharge & bill payments,592431,425206924.5270094
653,Dadra and Nagar Haveli and Daman and Diu,2022,3,Financial Services,2237,3194409.939898855
654,Dadra and Nagar Haveli and Daman and Diu,2022,3,Others,7056,3729425.46329771
655,Dadra and Nagar Haveli and Daman and Diu,2022,1,Merchant payments,2507246,1227972829.6970267
656,Dadra and Nagar Haveli and Daman and Diu,2022,1,Peer-to-peer payments,1745454,4674787017.541661
657,Dadra and Nagar Haveli and Daman and Diu,2022,1,Recharge & bill payments,538134,326296370.82357025
658,Dadra and Nagar Haveli and Daman and Diu,2022,1,Financial Services,2574,2661345.5534556974
659,Dadra and Nagar Haveli and Daman and Diu,2022,1,Others,9395,5330803.646676767
660,Dadra and Nagar Haveli and Daman and Diu,2020,2,Recharge & bill payments,525974,178877986.7248658
661,Dadra and Nagar Haveli and Daman and Diu,2020,2,Peer-to-peer payments,323909,1052118443.3664523
662,Dadra and Nagar Haveli and Daman and Diu,2020,2,Merchant payments,118801,68938500.71228051
663,Dadra and Nagar Haveli and Daman and Diu,2020,2,Financial Services,1826,993268.2971840606
664,Dadra and Nagar Haveli and Daman and Diu,2020,2,Others,2642,1448254.787275234
665,Dadra and Nagar Haveli and Daman and Diu,2020,4,Peer-to-peer payments,666995,2153786522.547576
666,Dadra and Nagar Haveli and Daman and Diu,2020,4,Merchant payments,631443,316510115.80515665
667,Dadra and Nagar Haveli and Daman and Diu,2020,4,Recharge & bill payments,509971,224246669.7783347
668,Dadra and Nagar Haveli and Daman and Diu,2020,4,Financial Services,2453,1683959.5099964456
